age,monthly_income,loan_amount,tenure_months,num_credit_lines,has_previous_default,job_type_civil_servant,job_type_employee,job_type_entrepreneur,job_type_freelance,education_level_bachelor,education_level_diploma,education_level_high_school,education_level_master,city_Bandung,city_Bekasi,city_Jakarta,city_Surabaya,city_Yogyakarta,marital_status_divorced,marital_status_married,marital_status_single,target
31,14263725,51807504,13,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
21,28424688,35235781,21,6.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
29,22815926,16954666,56,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,29100069,10664726,33,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
31,17755922,22496411,54,6.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
37,3125054,74750989,41,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
56,26236904,16701418,50,10.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
23,33888589,46207092,59,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37,31711306,41967720,42,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
38,33620938,16159742,17,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
48,7428211,78209308,46,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
21,13396701,31332114,17,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
42,26950195,29096965,63,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
57,5895520,50692241,27,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
43,14554245,71930117,43,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
45,12583446,78284172,52,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54,33910894,70325966,62,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
44,16052459,39796421,33,9.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
29,16086833,65261967,24,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
29,19181129,24611842,18,6.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
45,25837191,28645190,45,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
44,5057103,67637679,49,8.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
46,16605819,15147260,8,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
27,17474176,37659451,9,10.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40,27204721,77913833,20,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
54,17999790,72913935,69,10.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
40,29445584,31911628,19,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
59,17556704,56117625,60,10.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
24,13516354,59401096,48,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
35,17170030,56694705,64,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
34,33142585,28360978,64,8.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
57,32635884,51612604,23,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
43,27079558,13121087,49,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
56,14379965,41250268,53,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
33,24215472,1193016,9,7.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
44,29228556,4581697,21,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
57,15279297,76624709,33,10.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
48,11320269,49058787,59,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
22,26159621,70964566,43,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
33,22830363,56092789,25,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
23,6957741,51570336,36,8.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
46,6541966,44530378,70,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
53,32149385,27406853,35,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
35,21839725,41690660,39,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
24,13821185,49938572,72,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
49,4278225,33644212,19,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
53,23974762,40143842,11,9.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
54,19591143,58932491,19,8.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
36,8310685,6303420,66,10.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
39,30517615,29013036,36,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,13544564,34638964,55,4.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
32,17684994,17486710,53,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22,16829675,48706418,26,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
52,27495879,30109862,66,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
46,10088254,67620987,8,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
26,9128395,29721218,67,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
28,31608175,7032667,72,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
33,29624162,65206919,9,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
57,16117460,56714321,21,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
44,13754569,75174021,46,8.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
24,14879445,1997491,23,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
42,4275310,38554601,39,7.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22,22754933,62286192,41,7.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
36,32201090,71858918,58,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52,15564908,70672014,23,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
23,28635037,39814112,31,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,15477867,68780176,10,9.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,3948724,39077066,32,6.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
57,25117067,17752307,70,9.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
33,8026910,6289684,38,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
41,12141242,59074842,30,10.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
37,29917935,37938632,69,9.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,28219092,76492076,59,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24,11481110,61370019,35,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
59,6924756,10730214,66,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
51,11848248,50071235,10,9.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
38,16377456,67185777,69,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
59,24239887,69509090,46,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
51,5232845,59364038,18,10.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
30,33845847,77270991,47,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
38,23126428,52197737,52,1.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
33,20498721,11658215,57,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
25,3731487,73948914,38,5.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21,16182020,48254364,66,9.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
43,24771040,52106208,25,2.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
33,13004435,47796327,33,8.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
22,19706061,1071279,9,5.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23,4844897,50766344,70,5.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
35,19904542,24899588,33,4.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
59,32238024,31078485,23,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58,13993686,5019317,60,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
56,29610161,58389702,51,9.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
37,6616691,71597928,69,8.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
21,13936320,41583753,22,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
60,19666269,62893305,70,8.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41,28139618,77455635,23,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
26,19465166,7270777,56,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
23,25434688,32932509,15,8.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
29,5721212,63202668,25,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
30,19815891,75398780,19,9.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57,23327611,75260798,66,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
47,12148859,44741662,20,6.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
33,33892322,67493127,28,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24,34070634,67426112,32,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
43,32338897,58327068,27,10.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
28,22440873,36351459,64,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40,19801495,24118464,28,7.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
29,13113832,79902519,69,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
39,34598794,27282567,31,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
49,8102551,60934881,62,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
58,26080157,73394482,56,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
41,28029435,58827588,52,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
46,21606220,37405491,23,5.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,13959263,53980478,26,10.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
57,17680699,14007206,64,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21,20045293,38243492,45,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
30,12068902,29660314,36,4.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
48,12241668,11431038,27,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
43,30426462,3754014,49,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
38,20960865,14215460,45,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51,13390565,75408988,50,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
30,33354743,54183350,51,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22,15917161,13064281,59,7.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34,19345249,3008294,64,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37,25092944,13792741,35,3.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34,25264717,23434276,38,8.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
51,10094411,33858066,45,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
51,29413726,49903078,19,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
48,23566898,46676878,72,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
29,26224514,10407929,8,7.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
38,3785944,55503536,34,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
35,19949582,9905128,45,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
56,13804281,21534221,38,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
35,4930935,51743822,10,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
45,8211700,66549599,7,6.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,11509416,63009557,66,6.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
27,9526090,27197148,21,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
39,30365571,60172363,62,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
34,26244440,42343572,56,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,33140907,61222632,25,6.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
21,3125867,79158204,45,7.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,14181497,6891716,36,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34,16088722,66167627,40,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
28,8917763,1457945,29,8.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58,32031505,12532469,52,9.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
51,34047248,56585262,41,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
34,10104785,29105457,9,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
51,3780651,53542683,30,2.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
46,26221932,12332393,39,9.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
50,24196168,15948931,62,9.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,17261836,53304606,42,10.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
44,8497699,26592783,12,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47,9067260,8254205,37,9.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,22984541,7525241,72,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
56,5652625,74308028,50,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
48,15393960,3463806,13,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36,32789003,17165621,26,6.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
40,17495879,42389115,24,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
50,18866860,41072280,8,7.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
25,31863381,35656047,24,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
41,22920249,40292029,47,8.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
52,34251549,21696642,49,8.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
52,17843882,55453737,32,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
60,10035741,40416889,64,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
47,20931577,71484662,6,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
57,10915238,39962391,61,9.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
23,21928706,29495628,15,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40,24330618,45974385,48,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
58,17845213,58499343,34,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
42,3523204,79506129,31,9.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
37,24247032,16824336,26,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
48,16294256,73270786,23,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
41,10374197,39602107,58,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
30,20273800,73187718,29,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42,4017127,10733725,13,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
32,31640716,75240918,64,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
25,25001487,73448440,56,10.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
30,8182347,39074555,18,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
39,20337805,72137237,28,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,7975128,54923806,19,2.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
26,9649808,45930314,6,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
43,33294342,46968145,55,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
33,29494503,55827220,43,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
38,30783837,45028535,29,9.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26,28387321,26764927,23,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
36,20732754,2103722,6,8.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
42,26936632,54510135,24,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
32,31188144,22166560,9,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36,31807228,79885794,45,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,34911065,20084556,65,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
47,5337678,37554618,71,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
21,24895610,19074391,12,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
59,21300718,13808267,33,8.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
46,4549026,33198807,9,9.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
29,32587365,58321005,54,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
47,27579051,63536773,30,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
29,13435030,71435886,61,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,28961868,20961475,58,7.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
30,7562992,53537231,43,6.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
23,20925655,44979155,30,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
25,26740727,1411091,20,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
33,33197324,45086215,28,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
57,14348744,31848344,17,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
42,28658743,44986232,26,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
33,16882496,45648454,39,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
37,25572321,51027644,34,6.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
28,13547219,48319031,48,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
34,17407336,63745512,6,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
59,7875129,6437267,63,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
59,25351029,45295519,16,9.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
33,24136721,23713881,53,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,4591230,10269141,51,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,4462107,56703072,10,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
53,6793300,68086161,53,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
35,34481384,46350023,23,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
40,5438437,61016419,57,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
52,8799306,65334174,33,10.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
54,8587656,39955134,36,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
27,14667449,38660631,36,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
29,6685862,29390472,57,8.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54,4901655,44631107,30,7.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
23,34370137,45666880,60,9.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
36,13063750,33921029,9,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36,22279390,11595805,55,3.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35,6083260,41057450,56,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
53,11775742,35030553,27,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
31,22874375,33376822,38,5.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
43,7164998,3042930,65,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
29,8566456,18257946,71,5.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
40,32048520,28062446,58,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
36,4842997,61640926,23,5.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
57,34332481,44011937,25,5.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
32,19360749,22692980,13,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
39,29566718,14552455,22,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
37,22193273,20076290,31,7.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
54,27417921,55912165,30,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
22,27302574,37122569,62,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24,31899073,3307434,18,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30,13190302,66323184,35,5.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
51,15284136,3600191,19,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36,7921217,5756879,52,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
27,18272110,44872502,14,10.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
31,27655208,69592377,51,7.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
35,31794707,39963530,14,10.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
32,15464959,68489531,31,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
54,26526869,76534700,54,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
53,33239907,14313647,42,6.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
35,18672576,35758446,50,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
48,19097204,73423817,53,5.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
22,14887184,28598149,31,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,4207582,75737343,22,4.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
31,24830747,44176482,54,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
36,13827392,53200133,34,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
49,23380131,18032161,10,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
57,30313821,6328678,52,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
41,15447082,21794508,49,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,3248718,47451622,35,5.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
36,13235678,61157869,34,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
54,29818570,22201386,54,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59,26404779,44886347,40,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
51,21947058,61275765,7,5.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
47,27982519,10116546,30,7.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32,3515295,59899431,60,5.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
33,21989508,42966083,22,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
47,12521048,18190278,71,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
52,21708008,78828454,52,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
